Year	Month	DayofMonth	DayOfWeek	CRSDepTime	CRSArrTime	UniqueCarrier	FlightNum	TailNum	CRSElapsedTime	Origin	Dest	Distance	TaxiIn	TaxiOut	Cancelled	CancellationCode	Diverted	CarrierDelay	WeatherDelay	NASDelay	SecurityDelay	LateAircraftDelay
2005	1	5	3	1745	1921	US	1109	0	96.0	PHL	CMH	405	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	6	4	1745	1921	US	1109	0	96.0	PHL	CMH	405	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	11	2	1745	1922	US	1109	0	97.0	PHL	CMH	405	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	13	4	1745	1922	US	1109	0	97.0	PHL	CMH	405	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	19	3	1745	1922	US	1109	0	97.0	PHL	CMH	405	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	20	4	1745	1922	US	1109	0	97.0	PHL	CMH	405	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	1745	1922	US	1109	0	97.0	PHL	CMH	405	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	1745	1922	US	1109	0	97.0	PHL	CMH	405	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	24	1	1745	1922	US	1109	0	97.0	PHL	CMH	405	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	13	4	1825	2012	US	1111	0	107.0	CLT	EWR	529	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	29	6	1805	1914	US	1111	0	129.0	CLT	ORD	599	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	12	3	1310	1455	US	1112	0	105.0	BOS	PIT	496	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	1310	1455	US	1112	0	105.0	BOS	PIT	496	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	1110	1407	US	1114	0	117.0	ORD	PHL	678	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	19	3	1515	1627	US	1114	0	72.0	PHL	BUF	279	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	1515	1627	US	1114	0	72.0	PHL	BUF	279	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	24	1	1515	1627	US	1114	0	72.0	PHL	BUF	279	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	19	3	1310	1410	US	1114	0	60.0	RIC	PHL	198	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	1310	1410	US	1114	0	60.0	RIC	PHL	198	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	24	1	1310	1410	US	1114	0	60.0	RIC	PHL	198	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	30	7	1310	1410	US	1114	0	60.0	RIC	PHL	198	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	5	3	1955	2124	US	1116	0	89.0	CLT	CLE	430	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	29	6	1955	2125	US	1116	0	90.0	CLT	CLE	430	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	1610	1735	US	1118	0	85.0	PIT	PVD	467	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	13	4	1700	1859	US	1119	0	119.0	EWR	CLT	529	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	18	2	1700	1859	US	1119	0	119.0	EWR	CLT	529	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	19	3	1700	1859	US	1119	0	119.0	EWR	CLT	529	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	1600	1655	US	1120	0	55.0	PIT	DCA	205	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	29	6	1600	1655	US	1120	0	55.0	PIT	DCA	205	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	21	5	645	903	US	1123	0	138.0	BOS	CLT	728	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	645	903	US	1123	0	138.0	BOS	CLT	728	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	24	1	645	903	US	1123	0	138.0	BOS	CLT	728	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	21	5	1755	1925	US	1126	0	90.0	CLT	PHL	448	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	1755	1925	US	1126	0	90.0	CLT	PHL	448	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	24	1	1755	1925	US	1126	0	90.0	CLT	PHL	448	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	6	4	1620	1809	US	1129	0	109.0	CLT	EWR	529	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	1620	1808	US	1129	0	108.0	CLT	EWR	529	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	20	4	600	703	US	1132	0	63.0	SAV	CLT	213	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	13	4	2200	2	US	1134	0	122.0	CLT	MHT	737	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	2200	2	US	1134	0	122.0	CLT	MHT	737	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	4	2	1810	2113	US	1134	0	123.0	MCI	CLT	809	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	1620	1805	US	1136	0	105.0	IND	PHL	587	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	1620	1805	US	1136	0	105.0	IND	PHL	587	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	6	4	1850	2000	US	1136	0	70.0	PHL	PVD	238	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	1850	1959	US	1136	0	69.0	PHL	PVD	238	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	19	3	2010	2142	US	1138	0	92.0	PHL	BTV	336	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	2010	2142	US	1138	0	92.0	PHL	BTV	336	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	2010	2142	US	1138	0	92.0	PHL	BTV	336	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	24	1	2010	2142	US	1138	0	92.0	PHL	BTV	336	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	24	1	2025	2144	US	1140	0	79.0	CLT	IAD	321	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	710	853	US	1145	0	103.0	DTW	CLT	500	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	5	3	1610	1710	US	1146	0	120.0	CLT	ORD	599	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	29	6	1745	1921	US	1148	0	96.0	CLT	IND	428	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	6	4	1955	2108	US	1155	0	73.0	BDL	PHL	196	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	12	3	1950	2106	US	1155	0	76.0	BDL	PHL	196	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	1950	2106	US	1155	0	76.0	BDL	PHL	196	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	2230	2333	US	1155	0	63.0	PHL	RIC	198	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	2230	2333	US	1155	0	63.0	PHL	RIC	198	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	24	1	2230	2333	US	1155	0	63.0	PHL	RIC	198	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	1745	1914	US	1156	0	89.0	PIT	LGA	335	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	1545	1818	US	1157	0	153.0	PHL	MCO	861	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	1545	1818	US	1157	0	153.0	PHL	MCO	861	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	835	1128	US	1158	0	113.0	ORD	CLT	599	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	835	1128	US	1158	0	113.0	ORD	CLT	599	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	1725	1903	US	1161	0	98.0	PHL	CLT	448	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	29	6	1725	1903	US	1161	0	98.0	PHL	CLT	448	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	1710	1918	US	1162	0	128.0	JAX	PHL	742	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	1710	1918	US	1162	0	128.0	JAX	PHL	742	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	24	1	1710	1918	US	1162	0	128.0	JAX	PHL	742	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	30	7	1000	1123	US	1166	0	83.0	BWI	CLT	361	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	29	6	815	1120	US	1166	0	125.0	MCI	CLT	809	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	1305	1510	US	1170	0	125.0	PHL	IND	587	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	1745	2030	US	1173	0	165.0	PHL	FLL	992	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	1825	2045	US	1174	0	200.0	PHL	MSY	1088	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	1600	1717	US	1175	0	77.0	CLT	BWI	361	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	29	6	1600	1717	US	1175	0	77.0	CLT	BWI	361	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	12	3	1130	1444	US	1175	0	134.0	IAH	CLT	913	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	25	2	1130	1444	US	1175	0	134.0	IAH	CLT	913	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	26	3	920	1129	US	1176	0	69.0	BNA	CLT	329	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	24	1	1420	1514	US	1177	0	54.0	CLT	CHS	168	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	13	4	1530	1650	US	1180	0	80.0	RDU	PHL	336	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	1530	1650	US	1180	0	80.0	RDU	PHL	336	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	1745	1841	US	1184	0	56.0	DCA	PHL	119	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	1745	1841	US	1184	0	56.0	DCA	PHL	119	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	24	1	1745	1841	US	1184	0	56.0	DCA	PHL	119	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	29	6	1745	1841	US	1184	0	56.0	DCA	PHL	119	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	5	3	600	723	US	1187	0	83.0	IAD	CLT	321	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	24	1	600	726	US	1187	0	86.0	IAD	CLT	321	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	26	3	600	726	US	1187	0	86.0	IAD	CLT	321	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	1200	1421	US	1193	0	141.0	PHL	MCO	861	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	1200	1421	US	1193	0	141.0	PHL	MCO	861	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	29	6	2220	2350	US	1195	0	90.0	CLT	MCO	468	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	1350	1755	US	1196	0	185.0	DFW	PHL	1302	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	1900	2102	US	1197	0	122.0	LGA	CLT	544	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	29	6	1900	2102	US	1197	0	122.0	LGA	CLT	544	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	24	1	755	906	US	1199	0	71.0	RIC	CLT	256	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	2110	2220	US	1200	0	70.0	DCA	BDL	313	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	26	3	800	917	US	1202	0	77.0	CLT	BWI	361	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	30	7	800	917	US	1202	0	77.0	CLT	BWI	361	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	29	6	1820	2014	US	1203	0	174.0	CLT	IAH	913	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	1400	1531	US	1204	0	91.0	CLT	PHL	448	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	2	7	700	828	US	1205	0	88.0	BOS	PHL	280	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	700	831	US	1205	0	91.0	BOS	PHL	280	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	24	1	700	831	US	1205	0	91.0	BOS	PHL	280	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	27	4	700	831	US	1205	0	91.0	BOS	PHL	280	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	17	1	955	1213	US	1207	0	138.0	DCA	MCO	759	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	945	1050	US	1208	0	65.0	PHL	PVD	238	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	26	3	1245	1453	US	1209	0	128.0	PVD	CLT	683	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	20	4	615	912	US	1212	0	117.0	ORD	PHL	678	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	615	912	US	1212	0	117.0	ORD	PHL	678	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	615	912	US	1212	0	117.0	ORD	PHL	678	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	6	4	1040	1200	US	1212	0	80.0	PHL	BUF	279	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	12	3	2155	2305	US	1214	0	70.0	CLT	DCA	331	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	29	6	1515	1717	US	1216	0	122.0	MIA	CLT	650	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	1200	1441	US	1218	0	161.0	FLL	PHL	992	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	14	5	1600	1807	US	1219	0	127.0	PHL	IND	587	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	19	3	1600	1807	US	1219	0	127.0	PHL	IND	587	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	20	4	1600	1807	US	1219	0	127.0	PHL	IND	587	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	1600	1807	US	1219	0	127.0	PHL	IND	587	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	20	4	1320	1440	US	1219	0	80.0	RDU	PHL	336	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	1320	1440	US	1219	0	80.0	RDU	PHL	336	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	24	1	1320	1440	US	1219	0	80.0	RDU	PHL	336	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	1240	1346	US	1220	0	66.0	ORF	PHL	211	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	1430	1546	US	1220	0	76.0	PHL	BOS	280	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	24	1	1430	1546	US	1220	0	76.0	PHL	BOS	280	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	25	2	1430	1546	US	1220	0	76.0	PHL	BOS	280	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	13	4	920	1059	US	1221	0	99.0	LGA	PIT	335	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	920	1059	US	1221	0	99.0	LGA	PIT	335	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	24	1	920	1059	US	1221	0	99.0	LGA	PIT	335	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	25	2	920	1059	US	1221	0	99.0	LGA	PIT	335	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	6	4	1000	1109	US	1222	0	69.0	DCA	BUF	296	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	1320	1441	US	1224	0	81.0	PIT	LGA	335	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	11	2	2030	2220	US	1225	0	110.0	PHL	CLT	448	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	12	3	2030	2220	US	1225	0	110.0	PHL	CLT	448	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	21	5	2030	2220	US	1225	0	110.0	PHL	CLT	448	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	12	3	645	933	US	1226	0	108.0	ORD	CLT	599	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	645	933	US	1226	0	108.0	ORD	CLT	599	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	740	911	US	1227	0	91.0	BTV	PHL	336	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	1010	1309	US	1227	0	239.0	PHL	DFW	1302	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	1010	1309	US	1227	0	239.0	PHL	DFW	1302	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	1610	1803	US	1228	0	113.0	CLT	PVD	683	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	1750	1905	US	1229	0	75.0	PHL	PVD	238	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	1415	1654	US	1229	0	159.0	RSW	PHL	992	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	29	6	2035	2231	US	1231	0	116.0	CLT	ALB	646	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	25	2	1430	1535	US	1233	0	125.0	CLT	MSY	651	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	24	1	1305	1439	US	1238	0	94.0	PHL	CMH	405	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	1055	1215	US	1238	0	80.0	RDU	PHL	336	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	6	4	1850	2126	US	1240	0	156.0	FLL	PHL	992	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	11	2	1855	2132	US	1240	0	157.0	FLL	PHL	992	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	12	3	1855	2132	US	1240	0	157.0	FLL	PHL	992	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	1855	2132	US	1240	0	157.0	FLL	PHL	992	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	1855	2132	US	1240	0	157.0	FLL	PHL	992	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	20	4	600	716	US	1242	0	76.0	DCA	CLT	331	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	24	1	1355	1626	US	1249	0	151.0	DCA	FLL	899	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	19	3	1125	1251	US	1249	0	86.0	PVD	DCA	357	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	1125	1251	US	1249	0	86.0	PVD	DCA	357	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	26	3	1125	1251	US	1249	0	86.0	PVD	DCA	357	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	5	3	1720	1836	US	1250	0	76.0	BUF	PHL	279	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	12	3	1715	1830	US	1250	0	75.0	BUF	PHL	279	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	19	3	1715	1830	US	1250	0	75.0	BUF	PHL	279	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	1715	1830	US	1250	0	75.0	BUF	PHL	279	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	1715	1830	US	1250	0	75.0	BUF	PHL	279	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	24	1	1715	1830	US	1250	0	75.0	BUF	PHL	279	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	1405	1642	US	1252	0	157.0	PBI	PHL	951	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	13	4	1740	1900	US	1252	0	80.0	PHL	MHT	290	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	1740	1900	US	1252	0	80.0	PHL	MHT	290	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	5	3	1800	2058	US	1254	0	118.0	ORD	CLT	599	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	1800	2057	US	1254	0	117.0	ORD	CLT	599	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	29	6	1800	2057	US	1254	0	117.0	ORD	CLT	599	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	19	3	1700	1808	US	1255	0	68.0	BUF	DCA	296	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	1700	1808	US	1255	0	68.0	BUF	DCA	296	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	24	1	1700	1808	US	1255	0	68.0	BUF	DCA	296	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	19	3	1930	2118	US	1255	0	168.0	DCA	MSY	969	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	1825	2009	US	1256	0	104.0	CLT	LGA	544	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	12	3	1025	1250	US	1257	0	85.0	ORD	PIT	412	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	30	7	1025	1250	US	1257	0	85.0	ORD	PIT	412	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	5	3	2000	2121	US	1258	0	81.0	CMH	PHL	405	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	6	4	2000	2121	US	1258	0	81.0	CMH	PHL	405	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	11	2	2000	2123	US	1258	0	83.0	CMH	PHL	405	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	12	3	2000	2123	US	1258	0	83.0	CMH	PHL	405	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	19	3	2000	2123	US	1258	0	83.0	CMH	PHL	405	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	2000	2123	US	1258	0	83.0	CMH	PHL	405	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	24	1	2000	2123	US	1258	0	83.0	CMH	PHL	405	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	14	5	1110	1407	US	1260	0	117.0	ORD	PHL	678	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	12	3	1500	1604	US	1260	0	64.0	PHL	PVD	238	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	14	5	1500	1604	US	1260	0	64.0	PHL	PVD	238	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	1500	1604	US	1260	0	64.0	PHL	PVD	238	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	26	3	1500	1604	US	1260	0	64.0	PHL	PVD	238	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	13	4	1250	1449	US	1261	0	119.0	LGA	CLT	544	0.0	0.0	1	NAS	0	0.0	0.0	0.0	0.0	0.0
2005	1	23	7	1250	1449	US	1261	0	119.0	LGA	CLT	544	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
2005	1	8	6	1400	1511	US	1262	0	71.0	CLT	DCA	331	0.0	0.0	1	Carrier	0	0.0	0.0	0.0	0.0	0.0
2005	1	22	6	1400	1511	US	1262	0	71.0	CLT	DCA	331	0.0	0.0	1	Weather	0	0.0	0.0	0.0	0.0	0.0
